left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,neck_x,neck_y,label
0.7794889211654663,0.5163061022758484,0.2970735728740692,0.362912654876709,0.7745006084442139,0.381358802318573,0.5732418894767761,0.369698703289032,0.6810411214828491,0.3206440806388855,0.673871248960495,0.3755287528038025,B
0.7561262845993042,0.4681273102760315,0.3154904842376709,0.3870840072631836,0.7738450765609741,0.3627767562866211,0.5885092616081238,0.35308942198753357,0.6901354789733887,0.30787092447280884,0.681177169084549,0.35793308913707733,B
0.7618682980537415,0.5161906480789185,0.28338804841041565,0.35982853174209595,0.7616671919822693,0.37669461965560913,0.5646975636482239,0.3670610189437866,0.6649922132492065,0.31900250911712646,0.6631823778152466,0.3718778192996979,B
0.7681513428688049,0.5139391422271729,0.28597939014434814,0.35669201612472534,0.7664676308631897,0.3724956810474396,0.5648354887962341,0.3635077476501465,0.6712747812271118,0.31657513976097107,0.6656515598297119,0.36800171434879303,B
0.8260522484779358,0.5100694298744202,0.31668394804000854,0.36749351024627686,0.7870699763298035,0.3670021891593933,0.5943061709403992,0.3536219596862793,0.7032540440559387,0.3077394366264343,0.6906880736351013,0.3603120744228363,B
0.825503945350647,0.5035728812217712,0.31412556767463684,0.3671480715274811,0.7862570881843567,0.36233267188072205,0.5942743420600891,0.3490191102027893,0.705167829990387,0.30237844586372375,0.6902657151222229,0.3556758910417557,B
0.7566844820976257,0.47009244561195374,0.3110274076461792,0.3907482326030731,0.7698126435279846,0.36433762311935425,0.5869934558868408,0.3558298945426941,0.686448872089386,0.31273671984672546,0.6784030497074127,0.36008375883102417,B
0.8182425498962402,0.5037744045257568,0.3098389506340027,0.3623870611190796,0.7857462167739868,0.3594459891319275,0.591303825378418,0.3466516137123108,0.6970627903938293,0.29943060874938965,0.6885250210762024,0.35304880142211914,B
0.7559114694595337,0.46638333797454834,0.30683279037475586,0.385066419839859,0.7715816497802734,0.35960179567337036,0.5876522660255432,0.3514259457588196,0.6906308531761169,0.3069583773612976,0.6796169579029083,0.35551387071609497,B
0.7583143711090088,0.4652838706970215,0.3168714642524719,0.3862878084182739,0.7753724455833435,0.3612728714942932,0.5931053161621094,0.35186147689819336,0.6948633193969727,0.30717411637306213,0.6842388808727264,0.3565671741962433,B
0.7051675319671631,0.4977743327617645,0.2779107093811035,0.32297319173812866,0.7326717972755432,0.3616981506347656,0.5445715188980103,0.34591740369796753,0.6444485783576965,0.30078256130218506,0.6386216580867767,0.3538077771663666,B
0.7766230702400208,0.5201708078384399,0.2941616475582123,0.36496224999427795,0.7716231346130371,0.38260549306869507,0.5726407766342163,0.37369802594184875,0.6751756072044373,0.32532799243927,0.6721319556236267,0.3781517595052719,B
0.7138198614120483,0.49623775482177734,0.28504326939582825,0.32713598012924194,0.7380814552307129,0.36320364475250244,0.5519658327102661,0.3502349555492401,0.6458984613418579,0.30520161986351013,0.6450236439704895,0.3567193001508713,B
0.8279751539230347,0.5022865533828735,0.31513512134552,0.3663610816001892,0.7884150743484497,0.3606496751308441,0.5971695780754089,0.3486734628677368,0.7004017233848572,0.3029879331588745,0.6927923262119293,0.35466156899929047,B
0.7016735076904297,0.49500417709350586,0.2727145552635193,0.3238924443721771,0.7253466248512268,0.36262401938438416,0.5387121438980103,0.3496473431587219,0.6384337544441223,0.3046261668205261,0.6320293843746185,0.35613568127155304,B
0.7074708342552185,0.4906778335571289,0.2746867537498474,0.3188974857330322,0.7310217618942261,0.3587533235549927,0.5419830083847046,0.34447842836380005,0.6418560743331909,0.2994604706764221,0.6365023851394653,0.35161587595939636,B
0.8272035717964172,0.5066521763801575,0.3147222399711609,0.37002941966056824,0.7886175513267517,0.3645721673965454,0.5968104600906372,0.35274237394332886,0.7064226865768433,0.30436909198760986,0.6927140057086945,0.35865727066993713,B
0.7629455327987671,0.5110479593276978,0.2805388271808624,0.349612295627594,0.7604247331619263,0.36953920125961304,0.560032844543457,0.35980793833732605,0.6638305187225342,0.3139207065105438,0.6602287888526917,0.36467356979846954,B
0.7181541919708252,0.5231326222419739,0.32912659645080566,0.28368204832077026,0.7301825284957886,0.383060485124588,0.5385079383850098,0.3703398108482361,0.6353116035461426,0.3257632255554199,0.6343452334403992,0.37670014798641205,C
0.7172264456748962,0.5220178365707397,0.3348196744918823,0.2793397903442383,0.7352485656738281,0.3787749409675598,0.5450788140296936,0.36665210127830505,0.6337087154388428,0.3194770812988281,0.6401636898517609,0.37271352112293243,C
0.7424798607826233,0.49987131357192993,0.33890342712402344,0.28921595215797424,0.7497072815895081,0.3899335265159607,0.558094322681427,0.37391164898872375,0.659347653388977,0.3386157751083374,0.6539008021354675,0.3819225877523422,C
0.7427810430526733,0.4967502951622009,0.3346136212348938,0.28595826029777527,0.7496606111526489,0.38790279626846313,0.5570752024650574,0.3738923966884613,0.6625785231590271,0.33306121826171875,0.6533679068088531,0.3808975964784622,C
0.7256329655647278,0.5230794548988342,0.3234267830848694,0.2854381203651428,0.7328420281410217,0.3808872699737549,0.5402184724807739,0.37098777294158936,0.6318762898445129,0.3261881470680237,0.6365302503108978,0.3759375214576721,C
0.7958865761756897,0.5139778256416321,0.31089580059051514,0.26473361253738403,0.7683216333389282,0.36331385374069214,0.5660472512245178,0.3507145345211029,0.6631799340248108,0.30243590474128723,0.667184442281723,0.3570141941308975,C
0.7473114728927612,0.49873971939086914,0.3341931700706482,0.28421956300735474,0.7534875869750977,0.38698673248291016,0.561747133731842,0.3723377287387848,0.6613888740539551,0.3317577540874481,0.6576173603534698,0.3796622306108475,C
0.8146429061889648,0.520013689994812,0.32369932532310486,0.271436482667923,0.7857801914215088,0.3687715530395508,0.5838438272476196,0.3563244342803955,0.6790299415588379,0.30654284358024597,0.6848120093345642,0.36254799365997314,C
0.8127104640007019,0.5191102623939514,0.32517775893211365,0.27320927381515503,0.7869942784309387,0.36988699436187744,0.5835404992103577,0.3551146984100342,0.6802260875701904,0.3091404438018799,0.6852673888206482,0.3625008463859558,C
0.7635462880134583,0.4988514184951782,0.34488654136657715,0.2880633473396301,0.7703744173049927,0.3887237310409546,0.5780826210975647,0.37200215458869934,0.6769219636917114,0.33414092659950256,0.6742285192012787,0.38036294281482697,C
0.7899162173271179,0.508475661277771,0.3001053035259247,0.2573959231376648,0.7592408657073975,0.35690706968307495,0.5532981157302856,0.346265971660614,0.6546335220336914,0.29616621136665344,0.6562694907188416,0.3515865206718445,C
0.8122869729995728,0.51767498254776,0.3197299838066101,0.2673659920692444,0.7848513126373291,0.3649410605430603,0.5804871320724487,0.35000455379486084,0.677047848701477,0.30319416522979736,0.6826692223548889,0.35747280716896057,C
0.7530860304832458,0.4967568814754486,0.3353554606437683,0.28269028663635254,0.7605984807014465,0.38525813817977905,0.5688207149505615,0.36876752972602844,0.667610764503479,0.3299846649169922,0.664709597826004,0.37701283395290375,C
0.7764008045196533,0.5232688784599304,0.32429444789886475,0.2936806380748749,0.7666351795196533,0.38070201873779297,0.5552668571472168,0.37003567814826965,0.6594103574752808,0.32163113355636597,0.6609510183334351,0.3753688484430313,C
0.7640780210494995,0.522243857383728,0.31945937871932983,0.29305359721183777,0.7528454661369324,0.38170045614242554,0.5454326868057251,0.36998194456100464,0.6484012007713318,0.3225421905517578,0.6491390764713287,0.3758412003517151,C
0.7523409724235535,0.5227876901626587,0.29860246181488037,0.3008267879486084,0.7442277669906616,0.3797529637813568,0.5350855588912964,0.37151509523391724,0.6421269774436951,0.3226151168346405,0.639656662940979,0.375634029507637,C
0.7594777345657349,0.5203801989555359,0.31462302803993225,0.2918611168861389,0.7514581084251404,0.3793354332447052,0.5438950061798096,0.36960816383361816,0.648219883441925,0.32273560762405396,0.647676557302475,0.3744717985391617,C
0.7147795557975769,0.5189943909645081,0.32204386591911316,0.281963974237442,0.725875973701477,0.38042891025543213,0.5383685231208801,0.36873841285705566,0.6259623169898987,0.32086652517318726,0.6321222484111786,0.3745836615562439,C
0.7159428596496582,0.5141849517822266,0.3212698996067047,0.27677762508392334,0.7302336692810059,0.37479233741760254,0.5388211011886597,0.359652042388916,0.631447434425354,0.316694438457489,0.6345273852348328,0.3672221899032593,C
0.7596928477287292,0.5204111933708191,0.3113108277320862,0.2974731922149658,0.7489330172538757,0.38088327646255493,0.5427046418190002,0.3716591000556946,0.6438751816749573,0.32416296005249023,0.645818829536438,0.37627118825912476,C
0.6575598120689392,0.5207332968711853,0.45948532223701477,0.23793278634548187,0.6780115962028503,0.3852613568305969,0.5201401114463806,0.36891090869903564,0.5823831558227539,0.33426350355148315,0.5990758538246155,0.3770861327648163,D
0.6486294865608215,0.5189189910888672,0.4541902542114258,0.23602959513664246,0.6737029552459717,0.3853761553764343,0.5269410014152527,0.3734791874885559,0.5738803744316101,0.3322697877883911,0.6003219783306122,0.3794276714324951,D
0.6550531983375549,0.5273385047912598,0.39870893955230713,0.26786690950393677,0.6533759236335754,0.41851624846458435,0.484902024269104,0.40348726511001587,0.5532397031784058,0.37164586782455444,0.5691389739513397,0.4110017567873001,D
0.6963464021682739,0.5365535616874695,0.392893522977829,0.24871142208576202,0.6881916522979736,0.39211907982826233,0.485817015171051,0.372538685798645,0.5915430784225464,0.3257860541343689,0.5870043337345123,0.3823288828134537,D
0.694165050983429,0.5381247401237488,0.39628511667251587,0.23019249737262726,0.6823469400405884,0.385600209236145,0.4825400710105896,0.3690428137779236,0.5825492143630981,0.3229047656059265,0.582443505525589,0.3773215115070343,D
0.6653220653533936,0.523192822933197,0.39785200357437134,0.26659467816352844,0.6623740196228027,0.4156034588813782,0.4923272430896759,0.40249019861221313,0.5604113340377808,0.37035197019577026,0.5773506313562393,0.40904682874679565,D
0.6745920777320862,0.5339386463165283,0.37816792726516724,0.23122771084308624,0.6760254502296448,0.3848068118095398,0.47288352251052856,0.3679601550102234,0.5690299868583679,0.3240875005722046,0.5744544863700867,0.3763834834098816,D
0.6633851528167725,0.5247371792793274,0.39558133482933044,0.2652638852596283,0.6680936813354492,0.4146263599395752,0.4929322898387909,0.4026806354522705,0.5651959776878357,0.3691754937171936,0.5805129855871201,0.40865349769592285,D
0.6453448534011841,0.5080370903015137,0.44024932384490967,0.22934378683567047,0.6684186458587646,0.3733014464378357,0.5098106861114502,0.36022183299064636,0.5673662424087524,0.32143545150756836,0.5891146659851074,0.36676163971424103,D
0.656214714050293,0.5324624180793762,0.4009784460067749,0.2719063460826874,0.6545096039772034,0.4215155243873596,0.4864457845687866,0.4062049090862274,0.5500802397727966,0.3747226893901825,0.570477694272995,0.4138602167367935,D
0.6931294798851013,0.5315758585929871,0.38367438316345215,0.23894351720809937,0.6738158464431763,0.3866819739341736,0.4714384078979492,0.3671749234199524,0.5721405744552612,0.3215603232383728,0.5726271271705627,0.376928448677063,D
0.7075363397598267,0.534127950668335,0.39392805099487305,0.2280752956867218,0.6723358035087585,0.38322702050209045,0.48917195200920105,0.3742971420288086,0.5632447004318237,0.3212735652923584,0.5807538777589798,0.3787620812654495,D
0.7116652727127075,0.5372280478477478,0.39509040117263794,0.23009607195854187,0.6769476532936096,0.3882690668106079,0.49467340111732483,0.3793678879737854,0.5644155740737915,0.32748639583587646,0.5858105272054672,0.38381847739219666,D
0.712624192237854,0.5327057838439941,0.4014689326286316,0.2274581640958786,0.6775776147842407,0.3847859501838684,0.49711596965789795,0.3760351538658142,0.5666686296463013,0.3219112455844879,0.5873467922210693,0.3804105520248413,D
0.6598598957061768,0.5205323696136475,0.46334195137023926,0.2396727204322815,0.6808637976646423,0.3870631456375122,0.5220574736595154,0.3729601800441742,0.5849786996841431,0.3338828980922699,0.6014606356620789,0.3800116628408432,D
0.7045522928237915,0.5346024632453918,0.3944283723831177,0.23543554544448853,0.6633466482162476,0.3889198303222656,0.48685094714164734,0.3839227259159088,0.5573977828025818,0.32742840051651,0.5750987976789474,0.3864212781190872,D
0.678412139415741,0.5362008213996887,0.38473352789878845,0.23642563819885254,0.6748826503753662,0.38721776008605957,0.47413215041160583,0.36948829889297485,0.5676620006561279,0.3233727514743805,0.574507400393486,0.3783530294895172,D
0.7238175272941589,0.5353007912635803,0.4075242280960083,0.23095406591892242,0.6882160902023315,0.3843753933906555,0.5070203542709351,0.3804165720939636,0.5767623782157898,0.3251420855522156,0.5976182222366333,0.38239598274230957,D
0.6779456734657288,0.5258985757827759,0.4050874710083008,0.26612788438796997,0.6777015924453735,0.41595029830932617,0.5046746730804443,0.4030373692512512,0.5756829977035522,0.3681313991546631,0.5911881327629089,0.4094938337802887,D
0.643418550491333,0.5190998315811157,0.4357294738292694,0.23819978535175323,0.6676420569419861,0.38257473707199097,0.5057963728904724,0.3654366135597229,0.568333089351654,0.3300477862358093,0.5867192149162292,0.37400567531585693,D
0.7151567935943604,0.28630900382995605,0.32621949911117554,0.5187225341796875,0.5063298344612122,0.36599937081336975,0.32281777262687683,0.38210463523864746,0.40849658846855164,0.3214554190635681,0.4145738035440445,0.3740520030260086,E
0.7323921322822571,0.30741453170776367,0.34445929527282715,0.5507554411888123,0.5079497694969177,0.3880496025085449,0.321638822555542,0.4095030426979065,0.40420079231262207,0.35376060009002686,0.41479429602622986,0.3987763226032257,E
0.7128125429153442,0.2983095645904541,0.23213768005371094,0.5187702178955078,0.4397328794002533,0.33708399534225464,0.2332855612039566,0.35976913571357727,0.33255288004875183,0.2904897928237915,0.33650922030210495,0.34842656552791595,E
0.7162328958511353,0.2832507789134979,0.32600995898246765,0.5189784169197083,0.5064818263053894,0.36566534638404846,0.32605963945388794,0.3810126781463623,0.41090846061706543,0.32282453775405884,0.41627073287963867,0.3733390122652054,E
0.7151349186897278,0.2989339828491211,0.2354796975851059,0.5170466303825378,0.44275739789009094,0.33755141496658325,0.23320847749710083,0.35888007283210754,0.3318134844303131,0.29114505648612976,0.3379829376935959,0.3482157438993454,E
0.7490265369415283,0.309479683637619,0.3588559925556183,0.5529382228851318,0.5220836400985718,0.3891659379005432,0.33600905537605286,0.4115462303161621,0.421195387840271,0.35489794611930847,0.4290463477373123,0.40035608410835266,E
0.7132596969604492,0.24984638392925262,0.33174756169319153,0.5420044660568237,0.5053931474685669,0.36185652017593384,0.3040850758552551,0.38591402769088745,0.394485205411911,0.31752490997314453,0.404739111661911,0.37388527393341064,E
0.7132002711296082,0.24328428506851196,0.33756083250045776,0.545971155166626,0.5124458074569702,0.36119717359542847,0.3110060691833496,0.3863345682621002,0.4050280451774597,0.31951266527175903,0.4117259383201599,0.37376587092876434,E
0.7051916718482971,0.2500600516796112,0.33354973793029785,0.5444250106811523,0.5042042136192322,0.361453652381897,0.3045525848865509,0.3876510262489319,0.3956325054168701,0.3181794285774231,0.40437839925289154,0.37455233931541443,E
0.7513642907142639,0.3217938542366028,0.3529432415962219,0.5658747553825378,0.5260864496231079,0.40471893548965454,0.34043875336647034,0.4263309836387634,0.42651405930519104,0.36870741844177246,0.4332626014947891,0.415524959564209,E
0.685844898223877,0.23840123414993286,0.31258994340896606,0.5384872555732727,0.4891735017299652,0.3554937243461609,0.2897704541683197,0.38217097520828247,0.37979117035865784,0.31248268485069275,0.38947197794914246,0.3688323497772217,E
0.7052443027496338,0.28579458594322205,0.31454676389694214,0.5249221920967102,0.49662989377975464,0.36798998713493347,0.3144255578517914,0.3836427628993988,0.4023653268814087,0.32410815358161926,0.405527725815773,0.37581637501716614,E
0.7278876900672913,0.28286877274513245,0.33645373582839966,0.5198296308517456,0.5159720778465271,0.36454540491104126,0.33473095297813416,0.3804508447647095,0.4183674454689026,0.3206973671913147,0.4253515154123306,0.37249812483787537,E
0.6901952028274536,0.2897859811782837,0.3135163486003876,0.5318856835365295,0.48714521527290344,0.37416815757751465,0.3064037263393402,0.3909003734588623,0.3935505747795105,0.3312702178955078,0.3967744708061218,0.3825342655181885,E
0.7144006490707397,0.29164379835128784,0.22293630242347717,0.5139471888542175,0.4417259097099304,0.33069857954978943,0.22972601652145386,0.3501916527748108,0.3273492157459259,0.28469932079315186,0.33572596311569214,0.3404451161623001,E
0.717298150062561,0.2923198342323303,0.2379487305879593,0.5142725706100464,0.4417325258255005,0.3314354419708252,0.2356497049331665,0.3516852855682373,0.3328026533126831,0.28689199686050415,0.3386911153793335,0.34156036376953125,E
0.7596405744552612,0.31213074922561646,0.36367368698120117,0.556555986404419,0.533178985118866,0.39422768354415894,0.3473661541938782,0.41680750250816345,0.42866650223731995,0.35842305421829224,0.44027256965637207,0.4055175930261612,E
0.7376288771629333,0.32309436798095703,0.3492608964443207,0.5654732584953308,0.5159421563148499,0.4047420918941498,0.32976096868515015,0.4260367751121521,0.41552507877349854,0.3711153268814087,0.4228515625,0.41538943350315094,E
0.6974102258682251,0.24227064847946167,0.32489222288131714,0.5406079292297363,0.500852644443512,0.35809358954429626,0.29799896478652954,0.3840126097202301,0.38903483748435974,0.3132140040397644,0.39942580461502075,0.3710530996322632,E
0.7086519002914429,0.2962215542793274,0.2191433310508728,0.5188842415809631,0.43789252638816833,0.33546626567840576,0.22664634883403778,0.3576594293117523,0.32390472292900085,0.29070544242858887,0.33226943761110306,0.34656284749507904,E
0.7698065638542175,0.3377188444137573,0.30020588636398315,0.5196077823638916,0.49511149525642395,0.355685830116272,0.29167449474334717,0.36856669187545776,0.3939451277256012,0.30940282344818115,0.39339299499988556,0.36212626099586487,F
0.7714074850082397,0.33995383977890015,0.2985612154006958,0.5215405821800232,0.497549831867218,0.35819533467292786,0.29387715458869934,0.37122488021850586,0.3929395377635956,0.314119815826416,0.3957134932279587,0.36471010744571686,F
0.7588952779769897,0.34929361939430237,0.35693812370300293,0.5017662644386292,0.5238032937049866,0.35695701837539673,0.33581140637397766,0.3644607663154602,0.42123812437057495,0.3098875880241394,0.4298073500394821,0.36070889234542847,F
0.7632284760475159,0.3346683382987976,0.29793527722358704,0.5168232917785645,0.4912601113319397,0.3564324975013733,0.2912112772464752,0.3682253062725067,0.3905407190322876,0.3118452727794647,0.39123569428920746,0.36232890188694,F
0.7052594423294067,0.3726176619529724,0.3017871379852295,0.5155051350593567,0.4426307678222656,0.36369073390960693,0.27024632692337036,0.38156843185424805,0.3501603305339813,0.32984459400177,0.356438547372818,0.3726295828819275,F
0.6901552677154541,0.37424296140670776,0.29292061924934387,0.5200278759002686,0.4309365451335907,0.3658958673477173,0.2576422691345215,0.38539785146713257,0.34044769406318665,0.33276379108428955,0.3442894071340561,0.3756468594074249,F
0.7795232534408569,0.3337618410587311,0.2982563376426697,0.510208249092102,0.49963024258613586,0.3471580147743225,0.2974609136581421,0.35997867584228516,0.40158581733703613,0.30231648683547974,0.398545578122139,0.35356834530830383,F
0.7545704245567322,0.3432071805000305,0.3511604964733124,0.4956735372543335,0.5151521563529968,0.35193872451782227,0.333005428314209,0.35993218421936035,0.4197329878807068,0.30621999502182007,0.4240787923336029,0.3559354543685913,F
0.7709163427352905,0.3342438340187073,0.3030071556568146,0.5181507468223572,0.4997177720069885,0.35288989543914795,0.2950870990753174,0.36815351247787476,0.39804399013519287,0.3092791736125946,0.39740243554115295,0.36052170395851135,F
0.7112743854522705,0.36952337622642517,0.30874842405319214,0.5173715353012085,0.45125600695610046,0.36551594734191895,0.2756153345108032,0.383736789226532,0.36187827587127686,0.3315696120262146,0.36343567073345184,0.37462636828422546,F
0.7096201181411743,0.37035638093948364,0.3094477951526642,0.5165017247200012,0.4508400559425354,0.3647974133491516,0.27528250217437744,0.38302409648895264,0.357372909784317,0.3313782811164856,0.3630612790584564,0.3739107549190521,F
0.7300515174865723,0.32666176557540894,0.24004200100898743,0.4814765751361847,0.44159841537475586,0.3096643090248108,0.24521107971668243,0.3259316682815552,0.3337594270706177,0.2613086700439453,0.34340474754571915,0.317797988653183,F
0.752691388130188,0.3443205952644348,0.3494781255722046,0.4987305998802185,0.5106728076934814,0.35543158650398254,0.3252393901348114,0.3614509701728821,0.4100913405418396,0.30579501390457153,0.4179560989141464,0.3584412783384323,F
0.7203036546707153,0.3643307089805603,0.314852237701416,0.5138711333274841,0.45724502205848694,0.3608205318450928,0.2805800437927246,0.3782239258289337,0.36722296476364136,0.32517993450164795,0.3689125329256058,0.36952222883701324,F
0.7529978156089783,0.34555819630622864,0.349001944065094,0.49795347452163696,0.5163450241088867,0.354834645986557,0.3337828814983368,0.362199604511261,0.4180622398853302,0.30972349643707275,0.42506395280361176,0.358517125248909,F
0.7130969762802124,0.3251785635948181,0.23806074261665344,0.48248258233070374,0.43533018231391907,0.30770158767700195,0.23986180126667023,0.3265666961669922,0.3238672912120819,0.2642817199230194,0.33759599179029465,0.31713414192199707,F
0.7497239112854004,0.3418281078338623,0.34799402952194214,0.49648699164390564,0.5150744318962097,0.3525090217590332,0.32969093322753906,0.3592602610588074,0.41401588916778564,0.30453020334243774,0.4223826825618744,0.3558846414089203,F
0.7191275358200073,0.32182928919792175,0.23481003940105438,0.4782424569129944,0.43643277883529663,0.3076140284538269,0.23744510114192963,0.32415175437927246,0.3252478837966919,0.2608194649219513,0.33693893998861313,0.3158828914165497,F
0.7181382179260254,0.3283482789993286,0.23654335737228394,0.4874882698059082,0.42965438961982727,0.31415221095085144,0.23726820945739746,0.3328254222869873,0.3204072117805481,0.26968106627464294,0.33346129953861237,0.3234888166189194,F
0.7272491455078125,0.3248220682144165,0.23878981173038483,0.48361432552337646,0.4417399764060974,0.3105793595314026,0.2399633675813675,0.32805705070495605,0.33198973536491394,0.2627656161785126,0.34085167199373245,0.3193182051181793,F
0.7278798818588257,0.42447760701179504,0.35554951429367065,0.4784052073955536,0.524026095867157,0.32565319538116455,0.3397657871246338,0.33722612261772156,0.4309714734554291,0.2790950834751129,0.4318959414958954,0.33143965899944305,G
0.7465145587921143,0.43276500701904297,0.3039858639240265,0.5090076327323914,0.5008841753005981,0.3503406047821045,0.3001292943954468,0.3563435971736908,0.395965039730072,0.2916891276836395,0.40050673484802246,0.35334210097789764,G
0.7370113134384155,0.43115344643592834,0.30015823245048523,0.5142624378204346,0.4991353452205658,0.3567783236503601,0.29767853021621704,0.3619958460330963,0.39510878920555115,0.2989172339439392,0.3984069377183914,0.3593870848417282,G
0.7348432540893555,0.4564119577407837,0.35863158106803894,0.5135233998298645,0.5377185344696045,0.36723819375038147,0.3550293445587158,0.37314265966415405,0.43676021695137024,0.3149982988834381,0.44637393951416016,0.37019042670726776,G
0.7463946342468262,0.4646552801132202,0.37055641412734985,0.5190806984901428,0.5468664169311523,0.3760834038257599,0.36496812105178833,0.37992459535598755,0.44975557923316956,0.3243660628795624,0.45591726899147034,0.3780039995908737,G
0.7432188987731934,0.43410325050354004,0.30614808201789856,0.5084949135780334,0.5017399787902832,0.34997016191482544,0.29958102107048035,0.3548515737056732,0.4010172188282013,0.29080069065093994,0.4006604999303818,0.35241086781024933,G
